index,Features,mean,mean-,mean+,cutoff,dividend_toggle
Details,"['Cash/sh', 'P/B', 'ATR', 'PEG', 'Book/sh', 'EPS next Y']",0.109320721147174,0.0809995938473591,0.13764184844699,0.175841117290923,0
Details,"['EPS next Q', 'Cash/sh', 'EPS next Y', 'ATR', 'P/FCF', 'Book/sh']",0.0982577796386764,0.070916752790521,0.125598806486832,0.169748213936603,0
Details,"['Prev Close', 'ATR', 'EPS next Q', 'P/FCF', 'EPS next Y', 'Target Price']",0.106104434894601,0.0657031350173215,0.146505734771881,0.150439367116514,0
Details,"['PEG', 'Book/sh', 'ATR', 'Cash/sh', 'EPS next Q', 'P/FCF']",0.120583152328975,0.082456455281611,0.158709849376339,0.166015651880288,0
Details,"['P/FCF', 'EPS (ttm)', 'Cash/sh', 'EPS next Q', 'Target Price', 'Book/sh']",0.118916257233452,0.0930107453039736,0.144821769162931,0.148506681864086,0
Details,"['PEG', 'P/B', 'EPS (ttm)', 'Cash/sh', 'P/FCF', 'Book/sh']",0.118335888059338,0.0923969977230312,0.144274778395645,0.155566488261559,0
Details,"['Cash/sh', 'PEG', 'Book/sh', 'EPS next Y', 'Prev Close', 'P/FCF']",0.11355239302019,0.0799629423695671,0.147141843670813,0.156825114969475,0
Details,"['ATR', 'P/B', 'Cash/sh', 'P/FCF', 'Book/sh', 'EPS next Q']",0.111512906977002,0.0844222562742432,0.138603557679761,0.176179652043918,0
Details,"['P/B', 'ATR', 'Prev Close', 'Cash/sh', 'EPS next Y', 'Book/sh']",0.105140235254111,0.078251836919974,0.132028633588248,0.175906669492469,0
Details,"['Book/sh', 'Cash/sh', 'PEG', 'P/FCF', 'EPS next Y', 'ATR']",0.117676661164815,0.0830626331517315,0.152290689177899,0.16846064553805,0
Details,"['EPS (ttm)', 'P/S', 'Book/sh', 'EPS next Y', 'Target Price', 'Cash/sh']",0.102959368490746,0.0818100216919917,0.124108715289501,0.150890742893487,0
Details,"['P/FCF', 'PEG', 'P/S', 'EPS next Y', 'Book/sh', 'Cash/sh']",0.114720001657479,0.0746300122656711,0.154809991049287,0.144383258983788,0
Details,"['P/B', 'EPS next Q', 'ATR', 'P/S', 'Cash/sh', 'Book/sh']",0.0940895000218169,0.0723540842525327,0.115824915791101,0.169340004364667,0
Details,"['P/B', 'Book/sh', 'PEG', 'P/FCF', 'Cash/sh', 'ATR']",0.109375634059173,0.0849056407982406,0.133845627320106,0.163368113671833,0
Details,"['EPS (ttm)', 'Cash/sh', 'P/S', 'EPS next Q', 'Target Price', 'EPS next Y']",0.119497536658762,0.0883543271619597,0.150640746155564,0.170214162533266,0
Details,"['ATR', 'EPS (ttm)', 'EPS next Q', 'PEG', 'Target Price', 'EPS next Y']",0.106430639274241,0.0786150276870891,0.134246250861392,0.172855163346592,0
Details,"['Cash/sh', 'PEG', 'Target Price', 'ATR', 'EPS next Y']",0.113298637062238,0.0822975880975641,0.144299686026913,0.175289097056739,0
Details,"['Cash/sh', 'PEG', 'Target Price', 'Prev Close', 'ATR', 'EPS next Y']",0.117150450356738,0.0751336898497118,0.159167210863765,0.156319081737279,0
Details,"['Prev Close', 'P/FCF', 'PEG', 'Book/sh', 'EPS next Q', 'Cash/sh']",0.108434047113109,0.076643645383052,0.140224448843166,0.150427616468074,0
Details,"['PEG', 'EPS (ttm)', 'Cash/sh', 'Target Price', 'ATR', 'EPS next Q']",0.0927729968276333,0.0633013552398495,0.122244638415417,0.181424441840777,0
Details,"['EPS next Q', 'ATR', 'Book/sh', 'EPS (ttm)', 'P/FCF', 'Prev Close']",0.101469001988682,0.0722732534872598,0.130664750490104,0.154068145564421,0
Details,"['Target Price', 'Prev Close', 'P/S', 'PEG', 'Cash/sh']",0.0902767136108868,0.0615071493717075,0.119046277850066,0.156142380908074,0
Details,"['Target Price', 'P/FCF', 'EPS next Q', 'P/B', 'PEG', 'EPS next Y']",0.105904965131853,0.0811914177874942,0.130618512476212,0.148316862101543,0
Details,"['EPS next Q', 'Cash/sh', 'P/FCF', 'PEG', 'EPS next Y', 'Target Price']",0.096554755457931,0.0744216775469395,0.118687833368923,0.149914796842716,0
Details,"['EPS (ttm)', 'ATR', 'Cash/sh', 'EPS next Q', 'EPS next Y', 'Target Price']",0.099087871399767,0.0647930083672129,0.133382734432321,0.17437225467337,0
Details,"['EPS next Y', 'EPS (ttm)', 'Prev Close', 'EPS next Q', 'Book/sh', 'Cash/sh']",0.108440975694096,0.0819296043172919,0.134952347070901,0.176022360442885,0
Details,"['Target Price', 'Cash/sh', 'P/S', 'ATR', 'EPS next Q', 'EPS next Y']",0.113229575432109,0.0775744676476109,0.148884683216606,0.160167580034387,0
Details,"['PEG', 'Target Price', 'Prev Close', 'ATR', 'EPS (ttm)', 'Cash/sh']",0.105800532681011,0.065688405199087,0.145912660162935,0.182851909393728,0
Details,"['P/FCF', 'Book/sh', 'PEG', 'EPS next Q', 'Cash/sh', 'ATR']",0.0914154785570406,0.0620648601307567,0.120766096983325,0.17280919263288,0
Details,"['EPS next Q', 'Book/sh', 'Cash/sh', 'EPS next Y', 'Target Price', 'EPS (ttm)']",0.100071079198444,0.0781313912346496,0.122010767162238,0.181757818222025,0
Details,"['EPS (ttm)', 'Target Price', 'Cash/sh', 'EPS next Q', 'P/S', 'EPS next Y']",0.0923396702555883,0.0664731408609971,0.118206199650179,0.167095471791649,0
Details,"['EPS next Q', 'P/FCF', 'ATR', 'Cash/sh', 'P/B', 'Prev Close']",0.0989156831283446,0.0644061124412467,0.133425253815443,0.176107372326542,0
Details,"['Cash/sh', 'P/B', 'Book/sh', 'ATR', 'P/FCF', 'EPS (ttm)']",0.096979170351748,0.0728543748086936,0.121103965894802,0.166436763416585,0
Details,"['EPS next Y', 'Cash/sh', 'P/FCF', 'PEG', 'Book/sh', 'Prev Close']",0.104628247891606,0.0756551822839833,0.133601313499229,0.144094832666087,0
Details,"['P/FCF', 'Book/sh', 'Cash/sh', 'PEG', 'EPS next Y', 'ATR']",0.10235198336959,0.0701571772913936,0.134546789447786,0.162564041911094,0
Details,"['Book/sh', 'P/S', 'Target Price', 'Prev Close', 'PEG', 'EPS next Y']",0.0979423253715382,0.0631673495527742,0.132717301190302,0.12380436893926,0
Details,"['ATR', 'P/B', 'Cash/sh', 'PEG', 'P/FCF', 'Prev Close']",0.0923413023308118,0.0570381048901018,0.127644499771522,0.153090262958759,0
Details,"['Prev Close', 'P/FCF', 'ATR', 'PEG', 'Book/sh', 'EPS (ttm)']",0.102382890016343,0.0675964427477767,0.137169337284908,0.141544750932126,0
Details,"['Target Price', 'EPS next Y', 'EPS next Q', 'P/S', 'EPS (ttm)', 'ATR']",0.0975885002086156,0.0665614311090274,0.128615569308204,0.168793888554557,0
Details,"['ATR', 'EPS next Y', 'Book/sh', 'P/FCF', 'Prev Close', 'EPS (ttm)']",0.095460869381162,0.0664123125195809,0.124509426242743,0.159376185908374,0
Details,"['ATR', 'Book/sh', 'EPS next Y', 'PEG', 'EPS next Q', 'Cash/sh']",0.100072753966489,0.0729394642127906,0.127206043720188,0.168814672637716,0
Details,"['P/B', 'EPS next Y', 'Prev Close', 'Cash/sh', 'ATR', 'P/FCF']",0.108760871239164,0.0751777838450528,0.142343958633275,0.170394651190497,0
Details,"['P/FCF', 'Prev Close', 'Book/sh', 'ATR', 'EPS next Q', 'Cash/sh']",0.106089130907791,0.0703977654499976,0.141780496365585,0.158460622255116,0
Details,"['P/FCF', 'Book/sh', 'PEG', 'EPS next Y', 'P/B', 'Cash/sh']",0.115894067534541,0.0859857708940062,0.145802364175077,0.154227082909243,0
Details,"['EPS next Y', 'EPS (ttm)', 'P/FCF', 'Target Price', 'Cash/sh']",0.100323828112025,0.0726719948304236,0.127975661393626,0.153471119066512,0
Details,"['Book/sh', 'ATR', 'EPS (ttm)', 'P/FCF', 'Cash/sh', 'EPS next Y']",0.0940490620194124,0.0661952377303276,0.121902886308497,0.162369454374219,0
Details,"['P/S', 'P/FCF', 'PEG', 'EPS next Y', 'Cash/sh', 'Book/sh']",0.0984586801475965,0.0667874668562821,0.130129893438911,0.1530024387492,0
Details,"['EPS next Q', 'EPS next Y', 'Book/sh', 'Cash/sh', 'P/B', 'P/S']",0.100473134049311,0.0702569585707354,0.130689309527887,0.166275472668657,0
Details,"['ATR', 'Target Price', 'PEG', 'EPS (ttm)', 'Cash/sh', 'P/S']",0.10175088460504,0.0681541591944127,0.135347610015666,0.170221530997299,0
Details,"['Cash/sh', 'PEG', 'EPS next Y', 'P/FCF', 'Book/sh', 'P/B']",0.108633302869154,0.0807186111526866,0.136547994585621,0.154166866255247,0
Details,"['P/FCF', 'Cash/sh', 'EPS (ttm)', 'Book/sh', 'Prev Close', 'PEG']",0.0954847159779581,0.0674748926415386,0.123494539314378,0.133288098068263,0
Details,"['Cash/sh', 'P/FCF', 'EPS next Y', 'PEG', 'ATR', 'EPS (ttm)']",0.0984912910919801,0.0692435608752741,0.127739021308686,0.163795375863863,0
Details,"['Prev Close', 'EPS next Y', 'ATR', 'EPS next Q', 'EPS (ttm)', 'PEG']",0.0959454126594503,0.0703154204076775,0.121575404911223,0.170306214962032,0
Details,"['Target Price', 'EPS next Y', 'PEG', 'P/FCF', 'Cash/sh', 'EPS (ttm)']",0.0975397725105347,0.069830447984056,0.125249097037013,0.153895252417753,0
Details,"['EPS next Y', 'EPS (ttm)', 'PEG', 'P/B', 'Cash/sh', 'Book/sh']",0.0932177885964741,0.0689242651947582,0.11751131199819,0.181400239733879,0
Details,"['P/FCF', 'ATR', 'Book/sh', 'P/S', 'Cash/sh', 'EPS (ttm)']",0.0977996839185262,0.0637305023741639,0.131868865462888,0.152987022698607,0
Details,"['EPS next Q', 'Prev Close', 'Target Price', 'EPS next Y', 'EPS (ttm)', 'P/FCF']",0.0906107077777024,0.0565578934957705,0.124663522059634,0.149477847151046,0
Details,"['P/S', 'EPS next Y', 'Book/sh', 'Target Price', 'PEG', 'P/B']",0.0913663139751603,0.058003972242544,0.124728655707777,0.138779304129457,0
Details,"['P/FCF', 'P/B', 'Cash/sh', 'EPS next Y', 'Book/sh', 'EPS (ttm)']",0.0932758178196463,0.070260459338531,0.116291176300762,0.169018429630151,0
Details,"['EPS (ttm)', 'Book/sh', 'PEG', 'P/FCF', 'EPS next Q', 'ATR']",0.112919246346183,0.0743391539869896,0.151499338705376,0.156283623809681,0
Details,"['EPS (ttm)', 'PEG', 'P/FCF', 'EPS next Y', 'ATR', 'P/S']",0.0979026359013659,0.0666992580720969,0.129106013730635,0.174230836067204,0
Details,"['Cash/sh', 'EPS next Y', 'ATR', 'EPS next Q', 'Target Price', 'P/FCF']",0.110610247038432,0.0706658068658575,0.150554687211007,0.163609110723082,0
Details,"['Cash/sh', 'Target Price', 'EPS next Q', 'EPS next Y', 'Prev Close', 'ATR']",0.103578563200464,0.0628711572009757,0.144285969199951,0.172265438777709,0
Details,"['Prev Close', 'Cash/sh', 'P/FCF', 'ATR', 'EPS next Q', 'EPS next Y']",0.0964878225442505,0.0643911397223182,0.128584505366183,0.169210392975487,0
Details,"['Target Price', 'P/S', 'EPS (ttm)', 'EPS next Y', 'PEG', 'ATR']",0.103199332412524,0.0735028053655067,0.132895859459541,0.166272742551171,0
Details,"['Target Price', 'EPS next Y', 'PEG', 'Cash/sh', 'P/FCF', 'EPS (ttm)']",0.117058606021065,0.0831558011248025,0.150961410917327,0.158298414197953,0
Details,"['EPS (ttm)', 'EPS next Q', 'P/FCF', 'Book/sh', 'ATR', 'Cash/sh']",0.0904570065158044,0.0629727146783727,0.117941298353236,0.164708405488121,0
Details,"['P/B', 'Book/sh', 'PEG', 'Cash/sh', 'P/FCF', 'EPS (ttm)']",0.0993981983278104,0.0725579836385181,0.126238413017103,0.155129998255878,0
Details,"['PEG', 'P/B', 'EPS (ttm)', 'EPS next Y', 'Prev Close', 'Cash/sh']",0.0956715611462791,0.0705786935833246,0.120764428709234,0.167661532285108,0
Details,"['Book/sh', 'P/B', 'Cash/sh', 'P/FCF', 'Prev Close', 'ATR']",0.11043366227468,0.081019212130192,0.139848112419168,0.14164248301972,0
Details,"['EPS next Q', 'ATR', 'Cash/sh', 'Prev Close', 'P/B', 'Book/sh']",0.0935748989183529,0.0631475666908231,0.124002231145883,0.175223617581919,0
Details,"['Prev Close', 'EPS next Y', 'Cash/sh', 'P/B', 'PEG', 'EPS (ttm)']",0.0926590288225063,0.0680446219020705,0.117273435742942,0.173073433800351,0
Details,"['Prev Close', 'P/FCF', 'EPS next Q', 'Cash/sh', 'Book/sh', 'PEG']",0.0930634937993577,0.0662597367604866,0.119867250838229,0.150244804331522,0
Details,"['EPS next Q', 'PEG', 'Cash/sh', 'Target Price', 'ATR', 'EPS next Y']",0.126570646625203,0.0872534803331137,0.165887812917292,0.174933294189069,0
Details,"['Target Price', 'EPS next Q', 'ATR', 'Cash/sh', 'P/FCF', 'Book/sh']",0.0960907917553305,0.0724340716694663,0.119747511841195,0.170899401591974,0
Details,"['EPS (ttm)', 'Cash/sh', 'EPS next Y', 'P/FCF', 'P/S', 'Book/sh']",0.103223095848551,0.0787451020260604,0.127701089671042,0.145983955425066,0
Details,"['EPS (ttm)', 'EPS next Y', 'Cash/sh', 'P/S', 'EPS next Q', 'Target Price']",0.0952448520009353,0.0656792489679102,0.12481045503396,0.177903098699864,0
Details,"['P/S', 'ATR', 'P/FCF', 'Cash/sh', 'Book/sh', 'EPS (ttm)']",0.0940328596822017,0.0638811083728985,0.124184610991505,0.15863409081286,0
Details,"['Cash/sh', 'Prev Close', 'ATR', 'Book/sh', 'EPS next Y', 'P/B']",0.09353742768778,0.0648275241881835,0.122247331187376,0.169502273862286,0
Details,"['P/S', 'Cash/sh', 'Target Price', 'EPS (ttm)', 'ATR', 'EPS next Y']",0.118044938262372,0.0930997697530394,0.142990106771704,0.180175100612231,0
Details,"['PEG', 'EPS (ttm)', 'Target Price', 'P/S', 'EPS next Y', 'P/B']",0.097649237408499,0.0629102639002088,0.132388210916789,0.154109443840512,0
Details,"['P/S', 'Cash/sh', 'EPS next Q', 'Book/sh', 'EPS next Y', 'P/FCF']",0.096202941723942,0.0602894155931386,0.132116467854745,0.150854079680697,0
Details,"['P/FCF', 'Prev Close', 'Target Price', 'EPS (ttm)', 'EPS next Q', 'ATR']",0.108192042167686,0.0641960805617139,0.152188003773659,0.159016120782823,0
Details,"['P/FCF', 'P/B', 'Book/sh', 'EPS next Q', 'PEG', 'Cash/sh']",0.0907618007087,0.0669871404277489,0.114536460989651,0.159880613186033,0
Details,"['ATR', 'Prev Close', 'EPS next Q', 'EPS (ttm)', 'P/FCF', 'Book/sh']",0.092038551598585,0.0629795092097321,0.121097593987438,0.16420172253129,0
Details,"['ATR', 'Book/sh', 'EPS next Q', 'EPS (ttm)', 'Prev Close', 'P/FCF']",0.109201023135768,0.0740067670200638,0.144395279251473,0.163835874308788,0
Details,"['PEG', 'EPS (ttm)', 'Prev Close', 'EPS next Y', 'Cash/sh', 'P/B']",0.101575824306471,0.0742509391168083,0.128900709496134,0.163142558897206,0
Details,"['EPS (ttm)', 'EPS next Y', 'P/FCF', 'Target Price', 'P/B', 'EPS next Q']",0.100045548576238,0.0734974200478368,0.126593677104639,0.152900850477671,0
Details,"['PEG', 'P/S', 'EPS next Q', 'EPS next Y', 'Target Price']",0.101950865004157,0.0712257551415234,0.132675974866791,0.168570489380076,0
Details,"['P/S', 'P/B', 'Cash/sh', 'EPS next Y', 'Book/sh']",0.0948899424958859,0.0699598659305089,0.119820019061263,0.16402935500026,0
Details,"['Book/sh', 'Target Price', 'P/FCF', 'EPS next Y', 'EPS (ttm)', 'Cash/sh']",0.0977432937106298,0.071740755126813,0.123745832294447,0.146481986923549,0
Details,"['Target Price', 'Book/sh', 'Cash/sh', 'EPS next Q', 'EPS (ttm)', 'P/S']",0.100839091498782,0.0787542344584735,0.122923948539091,0.158957621753424,0
Details,"['EPS next Y', 'Cash/sh', 'Book/sh', 'P/B', 'PEG', 'EPS (ttm)']",0.0979003284799826,0.0749199585205655,0.1208806984394,0.179519526061101,0
Details,"['EPS next Y', 'P/FCF', 'Book/sh', 'Prev Close', 'Cash/sh']",0.0967202937801299,0.0643428953188704,0.129097692241389,0.145765110428765,0
Details,"['EPS next Q', 'Cash/sh', 'P/B', 'EPS next Y', 'PEG', 'Book/sh']",0.0934509463140718,0.070760138090224,0.11614175453792,0.174735184121211,0
Details,"['Cash/sh', 'P/FCF', 'Target Price', 'Prev Close', 'Book/sh', 'PEG']",0.0924560577991424,0.0655508267274181,0.119361288870867,0.109421626777348,0
Details,"['Cash/sh', 'Target Price', 'PEG', 'P/FCF', 'P/S']",0.0926018390056784,0.0641337500311779,0.121069927980179,0.13321230192681,0
Details,"['ATR', 'PEG', 'P/FCF', 'Book/sh', 'EPS (ttm)', 'EPS next Y']",0.0931725861246301,0.0651527270664202,0.12119244518284,0.155089462681346,0
Details,"['PEG', 'EPS next Q', 'Prev Close', 'EPS (ttm)', 'Target Price']",0.0922001603381052,0.056047360780578,0.128352959895632,0.18147722828223,0
Details,"['EPS next Y', 'P/FCF', 'EPS (ttm)', 'ATR', 'Cash/sh', 'Book/sh']",0.116440251516731,0.0882047431469843,0.144675759886478,0.16168205477817,0
Details,"['Book/sh', 'P/FCF', 'EPS next Y', 'PEG', 'Cash/sh']",0.103146793593938,0.0699900730585293,0.136303514129346,0.156278879862055,0
Details,"['PEG', 'ATR', 'EPS next Y', 'P/B', 'Book/sh', 'Target Price']",0.0934051956393424,0.0660826323537768,0.120727758924908,0.168974112890608,0
Details,"['EPS next Q', 'P/FCF', 'Target Price', 'EPS (ttm)', 'Book/sh', 'Cash/sh']",0.104468375733108,0.0801949654912938,0.128741785974923,0.153770917305186,0
Details,"['PEG', 'Cash/sh', 'ATR', 'P/FCF', 'Book/sh', 'EPS next Q']",0.117236652791783,0.0773859679945812,0.157087337588984,0.161213889040623,0
Details,"['Target Price', 'EPS next Q', 'EPS next Y', 'P/FCF', 'EPS (ttm)', 'Prev Close']",0.102875394473057,0.0615032354456401,0.144247553500473,0.149151284195766,0
Details,"['PEG', 'Target Price', 'EPS next Y', 'Cash/sh', 'EPS next Q', 'P/FCF']",0.0924426349756217,0.0586246037890746,0.126260666162169,0.161809980462863,0
Details,"['Cash/sh', 'ATR', 'Book/sh', 'EPS next Y', 'PEG', 'Prev Close']",0.102805345645732,0.0700870415515462,0.135523649739917,0.163568083756304,0
Details,"['P/FCF', 'Cash/sh', 'Book/sh', 'EPS next Q', 'ATR', 'P/B']",0.091839601098434,0.0679740161373185,0.11570518605955,0.176008684531831,0
Details,"['EPS (ttm)', 'P/S', 'Target Price', 'EPS next Q', 'Book/sh', 'EPS next Y']",0.118607638339615,0.0888684473786037,0.148346829300626,0.158535912360599,0
Details,"['ATR', 'Target Price', 'Cash/sh', 'EPS (ttm)', 'EPS next Y', 'P/FCF']",0.0928010568751551,0.0576162583333315,0.127985855416979,0.152880013817596,0
Details,"['Book/sh', 'EPS next Q', 'ATR', 'EPS next Y', 'P/B', 'Cash/sh']",0.101479402993109,0.0776112577236713,0.125347548262547,0.177390943992033,0
Details,"['PEG', 'EPS (ttm)', 'EPS next Y', 'Cash/sh', 'Target Price', 'EPS next Q']",0.109442542073586,0.0730981614783379,0.145786922668834,0.18378630286584,0
Details,"['P/B', 'EPS next Y', 'ATR', 'Cash/sh', 'Prev Close']",0.0925255950667574,0.0597707263385624,0.125280463794952,0.160572692376403,0
Details,"['ATR', 'Book/sh', 'EPS next Y', 'Cash/sh', 'P/B', 'EPS next Q']",0.109268430601868,0.0855454582594103,0.132991402944325,0.179382378503691,0
Details,"['Prev Close', 'Target Price', 'P/FCF', 'EPS next Q', 'EPS next Y']",0.0929998897726757,0.0502890500256228,0.135710729519729,0.163016632621486,0
Details,"['Book/sh', 'EPS next Y', 'Prev Close', 'EPS next Q', 'PEG', 'Cash/sh']",0.0920045901323208,0.0590204232615951,0.124988757003046,0.173845650582561,0
Details,"['Target Price', 'PEG', 'EPS next Q', 'ATR', 'Cash/sh', 'Book/sh']",0.0901431004680113,0.0685453054232808,0.111740895512742,0.189411009283549,0
Details,"['P/FCF', 'EPS next Y', 'Cash/sh', 'Target Price', 'Prev Close', 'ATR']",0.108560715498562,0.0685589117656219,0.148562519231503,0.152653893113571,0
Details,"['Prev Close', 'EPS next Q', 'EPS next Y', 'Cash/sh', 'P/B', 'P/FCF']",0.0940341605220338,0.0641207402348927,0.123947580809175,0.170778426798478,0
Details,"['P/FCF', 'EPS next Q', 'Cash/sh', 'Prev Close', 'Book/sh', 'PEG']",0.111400667001557,0.0813584663201365,0.141442867682977,0.149100146568764,0
Details,"['P/FCF', 'Cash/sh', 'PEG', 'EPS next Q', 'Prev Close', 'Target Price']",0.0905899532360002,0.0633687953388157,0.117811111133185,0.149452061411487,0
Details,"['P/FCF', 'EPS next Y', 'Cash/sh', 'Prev Close', 'PEG', 'Book/sh']",0.0950877172774715,0.0615191539692078,0.128656280585735,0.145637575208201,0
Details,"['EPS next Y', 'Book/sh', 'EPS (ttm)', 'EPS next Q', 'Prev Close', 'Cash/sh']",0.108562388587597,0.0781764126416676,0.138948364533526,0.183292771374004,0
Details,"['Cash/sh', 'ATR', 'P/B', 'PEG', 'EPS (ttm)', 'Book/sh']",0.104872055121715,0.0755423754503132,0.134201734793117,0.174680298976691,0
Details,"['EPS (ttm)', 'Book/sh', 'EPS next Y', 'P/S', 'Target Price']",0.103843552601909,0.0699904365036357,0.137696668700182,0.160636700464524,0
Details,"['Target Price', 'EPS next Q', 'P/S', 'P/FCF', 'EPS next Y', 'Cash/sh']",0.104813256077379,0.065206648311391,0.144419863843366,0.158642893344675,0
Details,"['ATR', 'EPS next Q', 'Book/sh', 'EPS (ttm)', 'EPS next Y', 'P/B']",0.0910013470645578,0.0682207456009835,0.113781948528132,0.173216340011604,0
Details,"['ATR', 'P/FCF', 'PEG', 'EPS (ttm)', 'Book/sh', 'EPS next Q']",0.118511309592804,0.0782738469239527,0.158748772261654,0.160279471868837,0
Details,"['Cash/sh', 'PEG', 'P/S', 'Book/sh', 'EPS next Y']",0.0905891496607643,0.0606681570431774,0.120510142278351,0.182775263252333,0
Details,"['Book/sh', 'ATR', 'Cash/sh', 'P/FCF', 'EPS next Y']",0.103624461547419,0.0659221598796866,0.141326763215151,0.169285931809453,0
Details,"['Cash/sh', 'PEG', 'P/FCF', 'Target Price', 'Book/sh', 'EPS (ttm)']",0.0918215050325465,0.0679802088049194,0.115662801260174,0.137130875217538,0
Details,"['Cash/sh', 'P/FCF', 'ATR', 'Target Price', 'EPS next Y', 'EPS next Q']",0.0921791147536252,0.0589811173483835,0.125377112158867,0.165549624909773,0
Details,"['Cash/sh', 'PEG', 'EPS next Y', 'P/B', 'P/FCF', 'Book/sh']",0.0927873283501039,0.068470159643504,0.117104497056704,0.151279420353952,0
Details,"['Prev Close', 'P/FCF', 'ATR', 'EPS (ttm)', 'Book/sh', 'Cash/sh']",0.105950226879047,0.0726229872301094,0.139277466527985,0.144420307676568,0
Details,"['PEG', 'P/FCF', 'Prev Close', 'Book/sh', 'ATR', 'Cash/sh']",0.0903493231720596,0.0606826967842649,0.120015949559854,0.153728164060402,0
Details,"['PEG', 'EPS (ttm)', 'Prev Close', 'ATR', 'Cash/sh', 'P/FCF']",0.0941801367126313,0.0631951779807466,0.125165095444516,0.151790076514337,0
Details,"['EPS (ttm)', 'ATR', 'Book/sh', 'Cash/sh', 'P/FCF', 'Target Price']",0.119739939077466,0.094539974118746,0.144939904036187,0.144561722375994,0
Details,"['Book/sh', 'P/FCF', 'EPS next Y', 'ATR', 'Target Price', 'Cash/sh']",0.0962349230093079,0.071300923846683,0.121168922171933,0.15966289579478,0
Details,"['Cash/sh', 'Book/sh', 'EPS next Q', 'PEG', 'P/FCF', 'Prev Close']",0.0976202349361249,0.0694374461440887,0.125803023728161,0.146768331094421,0
Details,"['Prev Close', 'Cash/sh', 'ATR', 'P/B', 'EPS next Q', 'P/FCF']",0.101311112431109,0.0669229470781633,0.135699277784055,0.176022993446249,0
Details,"['Prev Close', 'Cash/sh', 'EPS (ttm)', 'ATR', 'Book/sh', 'EPS next Y']",0.104623050167252,0.0744847204304992,0.134761379904004,0.17152998666921,0
Details,"['Cash/sh', 'PEG', 'P/FCF', 'P/B', 'Book/sh']",0.09618071468065,0.0743548718809368,0.118006557480363,0.161822325223444,0
Details,"['P/FCF', 'ATR', 'Cash/sh', 'PEG', 'EPS (ttm)', 'EPS next Y']",0.112107962565884,0.0744401843620634,0.149775740769704,0.164638453447884,0
Details,"['Target Price', 'EPS next Q', 'Prev Close', 'PEG', 'Cash/sh', 'EPS (ttm)']",0.104906241870996,0.0686626101952203,0.141149873546773,0.167114303012281,0
Details,"['Target Price', 'EPS next Q', 'Prev Close', 'ATR', 'EPS next Y']",0.11822435646997,0.0723358426164029,0.164112870323537,0.180404845680493,0
Details,"['EPS next Q', 'ATR', 'EPS next Y', 'Prev Close', 'Target Price', 'Cash/sh']",0.107874031235209,0.0676919060351913,0.148056156435228,0.178107672993572,0
Details,"['Book/sh', 'PEG', 'P/FCF', 'P/B', 'Cash/sh']",0.114889749918288,0.0925552217424542,0.137224278094122,0.157734580652407,0
Details,"['EPS next Y', 'PEG', 'Cash/sh', 'EPS next Q', 'Target Price', 'ATR']",0.0945463533130333,0.0623912478415789,0.126701458784488,0.172061607170753,0
Details,"['Target Price', 'Cash/sh', 'PEG', 'P/FCF', 'ATR', 'Prev Close']",0.0916498954434971,0.0558449366531397,0.127454854233854,0.156820428136142,0
Details,"['EPS next Y', 'EPS next Q', 'Cash/sh', 'PEG', 'P/FCF', 'Target Price']",0.0992418683177353,0.0715765284316014,0.126907208203869,0.153754261162082,0
Details,"['Cash/sh', 'P/FCF', 'EPS next Y', 'ATR', 'Prev Close', 'Book/sh']",0.0980989329316098,0.0659989385375954,0.130198927325624,0.15223970389074,0
Details,"['Cash/sh', 'EPS next Y', 'Book/sh', 'P/S', 'P/B']",0.0977989892820998,0.0752004622549084,0.120397516309291,0.172691521285334,0
Details,"['Prev Close', 'P/S', 'Target Price', 'EPS next Q', 'ATR', 'P/B']",0.0904634315900328,0.0469062165460564,0.134020646634009,0.15713247250211,0
Details,"['Target Price', 'P/B', 'EPS next Y', 'P/S', 'ATR', 'EPS (ttm)']",0.0962802487763087,0.06556430355237,0.126996194000247,0.158555000133268,0
Details,"['P/FCF', 'Cash/sh', 'EPS (ttm)', 'Book/sh', 'PEG', 'Prev Close']",0.0949853599195625,0.063418991042961,0.126551728796164,0.142479256793266,0
Details,"['EPS (ttm)', 'EPS next Q', 'Target Price', 'Cash/sh', 'PEG', 'ATR']",0.093944010193814,0.0648374027809692,0.123050617606659,0.17769090448909,0
Details,"['Prev Close', 'PEG', 'Target Price', 'Book/sh', 'EPS next Y', 'P/B']",0.0900355764325527,0.0498302991850873,0.130240853680018,0.141385032428402,0
Details,"['PEG', 'P/B', 'Book/sh', 'EPS next Y', 'Cash/sh', 'ATR']",0.118833137070333,0.0865259203099024,0.151140353830764,0.176885266717841,0
Details,"['P/FCF', 'Cash/sh', 'EPS next Q', 'Target Price', 'PEG', 'EPS next Y']",0.12528057162495,0.0869155747013312,0.163645568548568,0.152995922836557,0
Details,"['Book/sh', 'Target Price', 'PEG', 'P/FCF', 'Cash/sh', 'EPS next Y']",0.104039306921755,0.0800773782453035,0.128001235598207,0.143279427962383,0
Details,"['EPS (ttm)', 'Book/sh', 'EPS next Y', 'EPS next Q', 'P/S', 'Target Price']",0.0952779539234048,0.0669159010018891,0.12364000684492,0.166947642298881,0
Details,"['EPS next Q', 'P/S', 'EPS (ttm)', 'Target Price', 'PEG', 'P/FCF']",0.0965690008620571,0.0697744370083797,0.123363564715734,0.15167575845509,0
